templateKey,normalizedTemplate,bglCategory,bglComponent,bglSeverity,totalRecords,normalTruthCount,anomalyTruthCount,TP,TN,FP,FN,errorCount,errorRate,correctCount,accuracy,directLlmCount,directGuardCount,cacheHitCount,cacheFromLlmCount,cacheFromGuardCount,cacheableCount,nonCacheableCount,validOutputCount,invalidOutputCount,labelConflict
"bgl|category=null|component=discovery|severity=error|message=found invalid node ecid in processor card slot j14, ecid <num>","Found invalid node ecid in processor card slot J14, ecid <NUM>",NULL,DISCOVERY,ERROR,342,342,0,0,0,342,0,342,1.0,0,0.0,1,0,341,341,0,342,0,342,0,false
"bgl|category=null|component=discovery|severity=error|message=found invalid node ecid in processor card slot j15, ecid <num>","Found invalid node ecid in processor card slot J15, ecid <NUM>",NULL,DISCOVERY,ERROR,342,342,0,0,0,342,0,342,1.0,0,0.0,1,0,341,341,0,342,0,342,0,false
"bgl|category=null|component=discovery|severity=error|message=found invalid node ecid in processor card slot j16, ecid <num>","Found invalid node ecid in processor card slot J16, ecid <NUM>",NULL,DISCOVERY,ERROR,342,342,0,0,0,342,0,342,1.0,0,0.0,1,0,341,341,0,342,0,342,0,false
bgl|category=null|component=hardware|severity=severe|message=linkcard power module u58 is not accessible,LinkCard power module U58 is not accessible,NULL,HARDWARE,SEVERE,319,319,0,0,0,319,0,319,1.0,0,0.0,1,0,318,318,0,319,0,319,0,false
bgl|category=ras|component=kernel|severity=fatal|message=kill job <num> timed out. block freed.,Kill job <NUM> timed out. Block freed.,RAS,KERNEL,FATAL,306,306,0,0,0,306,0,306,1.0,0,0.0,1,0,305,305,0,306,0,306,0,false
bgl|category=ras|component=kernel|severity=fatal|message=machine check status register: <hex>,machine check status register: <HEX>,RAS,KERNEL,FATAL,302,302,0,0,0,302,0,302,1.0,0,0.0,1,0,301,301,0,302,0,302,0,false
bgl|category=ras|component=kernel|severity=fatal|message=instruction plb error.............<zero>,instruction plb error.............<ZERO>,RAS,KERNEL,FATAL,297,297,0,0,0,297,0,297,1.0,0,0.0,1,0,296,296,0,297,0,297,0,false
bgl|category=ras|component=kernel|severity=fatal|message=i-cache parity error..............<num>,i-cache parity error..............<NUM>,RAS,KERNEL,FATAL,296,296,0,0,0,296,0,296,1.0,0,0.0,1,0,295,295,0,296,0,296,0,false
bgl|category=ras|component=kernel|severity=fatal|message=tlb error.........................<zero>,tlb error.........................<ZERO>,RAS,KERNEL,FATAL,295,295,0,0,0,295,0,295,1.0,0,0.0,1,0,294,294,0,295,0,295,0,false
bgl|category=ras|component=kernel|severity=fatal|message=d-cache flush parity error........<num>,d-cache flush parity error........<NUM>,RAS,KERNEL,FATAL,294,294,0,0,0,294,0,294,1.0,0,0.0,1,0,293,293,0,294,0,294,0,false
"bgl|category=ras|component=app|severity=fatal|message=ciod: error loading main3d: invalid or missing program image, no such file or directory","ciod: Error loading main3d: invalid or missing program image, No such file or directory",RAS,APP,FATAL,288,288,0,0,0,288,0,288,1.0,0,0.0,1,0,287,287,0,288,0,288,0,false
bgl|category=ras|component=kernel|severity=fatal|message=d-cache search parity error.......<zero>,d-cache search parity error.......<ZERO>,RAS,KERNEL,FATAL,258,258,0,0,0,258,0,258,1.0,0,0.0,1,0,257,257,0,258,0,258,0,false
bgl|category=null|component=hardware|severity=severe|message=linkcard is not fully functional,LinkCard is not fully functional,NULL,HARDWARE,SEVERE,248,248,0,0,0,248,0,248,1.0,0,0.0,1,0,247,247,0,248,0,248,0,false
bgl|category=ras|component=kernel|severity=fatal|message=summary...........................<num>,summary...........................<NUM>,RAS,KERNEL,FATAL,244,244,0,0,0,244,0,244,1.0,0,0.0,1,0,243,243,0,244,0,244,0,false
bgl|category=ras|component=kernel|severity=fatal|message=data write plb error..............<zero>,data write plb error..............<ZERO>,RAS,KERNEL,FATAL,235,235,0,0,0,235,0,235,1.0,0,0.0,1,0,234,234,0,235,0,235,0,false
bgl|category=null|component=discovery|severity=error|message=node card status: no alerts are active. clock mode is low. clock select is midplane. phy jtag reset is asserted. asic jtag reset is not asserted. temperature mask is not active. no temperature error. temperature limit error latch is clear. pgood is not asserted. pgood error latch is active. mpgood is not ok. mpgood error latch is active. the <num> volt rail is ok. the <num> volt rail is ok.,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The <NUM> volt rail is OK. The <NUM> volt rail is OK.,NULL,DISCOVERY,ERROR,227,227,0,0,0,227,0,227,1.0,0,0.0,1,0,226,226,0,227,0,227,0,false
bgl|category=ras|component=kernel|severity=fatal|message=data read plb error...............<zero>,data read plb error...............<ZERO>,RAS,KERNEL,FATAL,222,222,0,0,0,222,0,222,1.0,0,0.0,1,0,221,221,0,222,0,222,0,false
bgl|category=ras|component=kernel|severity=fatal|message=<num>:<num> <num>:1eeeeeee <num>:ffffffff <num>:<num>,<NUM>:<NUM> <NUM>:1eeeeeee <NUM>:ffffffff <NUM>:<NUM>,RAS,KERNEL,FATAL,220,220,0,0,0,220,0,220,1.0,0,0.0,1,0,219,219,0,220,0,220,0,false
bgl|category=ras|component=kernel|severity=fatal|message=rts: bad message header: index <num> greater than total <num> (softheader=<num> <num> <num> <num>) psr0=<num> psr1=<num> prxf=0000002a pixf=<num>,rts: bad message header: index <NUM> greater than total <NUM> (softheader=<NUM> <NUM> <NUM> <NUM>) PSR0=<NUM> PSR1=<NUM> PRXF=0000002a PIXF=<NUM>,RAS,KERNEL,FATAL,211,211,0,0,0,211,0,211,1.0,0,0.0,1,0,210,210,0,211,0,211,0,false
"bgl|category=ras|component=kernel|severity=info|message=ddr: unable to steer rank=<num>, symbol=<num> - rank is already steering symbol <num>. due to multiple symbols being over the correctable error threshold, consider replacing the card","ddr: Unable to steer rank=<NUM>, symbol=<NUM> - rank is already steering symbol <NUM>. Due to multiple symbols being over the correctable error threshold, consider replacing the card",RAS,KERNEL,INFO,197,197,0,0,0,197,0,197,1.0,0,0.0,1,0,196,196,0,197,0,197,0,false
bgl|category=ras|component=kernel|severity=fatal|message=imprecise machine check...........<zero>,imprecise machine check...........<ZERO>,RAS,KERNEL,FATAL,185,185,0,0,0,185,0,185,1.0,0,0.0,1,0,184,184,0,185,0,185,0,false
"bgl|category=null|component=discovery|severity=error|message=node card status: alert <num>, alert <num>, alert <num>, alert <num> is (are) active. clock mode is low. clock select is midplane. phy jtag reset is asserted. asic jtag reset is not asserted. temperature mask is not active. no temperature error. temperature limit error latch is clear. pgood is asserted. pgood error latch is clear. mpgood is ok. mpgood error latch is clear. the <num> volt rail is ok. the <num> volt rail is ok.","Node card status: ALERT <NUM>, ALERT <NUM>, ALERT <NUM>, ALERT <NUM> is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The <NUM> volt rail is OK. The <NUM> volt rail is OK.",NULL,DISCOVERY,ERROR,171,171,0,0,0,171,0,171,1.0,0,0.0,1,0,170,170,0,171,0,171,0,false
"bgl|category=ras|component=kernel|severity=fatal|message=problem state (<num>=sup,<num>=usr).......<non_zero>","problem state (<NUM>=sup,<NUM>=usr).......<NON_ZERO>",RAS,KERNEL,FATAL,161,161,0,0,0,161,0,161,1.0,0,0.0,1,0,160,160,0,161,0,161,0,false
bgl|category=ras|component=kernel|severity=fatal|message=critical input interrupt enable...<non_zero>,critical input interrupt enable...<NON_ZERO>,RAS,KERNEL,FATAL,153,153,0,0,0,153,0,153,1.0,0,0.0,1,0,152,152,0,153,0,153,0,false
bgl|category=ras|component=kernel|severity=fatal|message=<hex> <hex>,<HEX> <HEX>,RAS,KERNEL,FATAL,141,141,0,0,0,141,0,141,1.0,0,0.0,1,0,140,140,0,141,0,141,0,false
bgl|category=ras|component=app|severity=fatal|message=dcr <hex> : <hex>,DCR <HEX> : <HEX>,RAS,APP,FATAL,130,130,0,0,0,130,0,130,1.0,0,0.0,1,0,129,129,0,130,0,130,0,false
bgl|category=ras|component=kernel|severity=fatal|message=max=<num>,max=<NUM>,RAS,KERNEL,FATAL,130,130,0,0,0,130,0,130,1.0,0,0.0,1,0,129,129,0,130,0,130,0,false
bgl|category=ras|component=kernel|severity=info|message=ciod: error opening node map file <path>:<num>:17tue19jul05/..<path> no such file or directory,ciod: Error opening node map file <PATH>:<NUM>:17Tue19Jul05/..<PATH> No such file or directory,RAS,KERNEL,INFO,128,128,0,0,0,128,0,128,1.0,0,0.0,1,0,127,127,0,128,0,128,0,false
bgl|category=ras|component=kernel|severity=info|message=ciod: error opening node map file <path>:<num>:41tue19jul05/..<path> no such file or directory,ciod: Error opening node map file <PATH>:<NUM>:41Tue19Jul05/..<PATH> No such file or directory,RAS,KERNEL,INFO,128,128,0,0,0,128,0,128,1.0,0,0.0,1,0,127,127,0,128,0,128,0,false
bgl|category=ras|component=kernel|severity=info|message=ciod: error opening node map file <path>:<num>:18tue19jul05/..<path> no such file or directory,ciod: Error opening node map file <PATH>:<NUM>:18Tue19Jul05/..<PATH> No such file or directory,RAS,KERNEL,INFO,128,128,0,0,0,128,0,128,1.0,0,0.0,1,0,127,127,0,128,0,128,0,false
bgl|category=ras|component=app|severity=fatal|message=ciod: error creating node map from file <path>:<num>:41tue19jul05/..<path>: bad file descriptor,ciod: Error creating node map from file <PATH>:<NUM>:41Tue19Jul05/..<PATH>: Bad file descriptor,RAS,APP,FATAL,128,128,0,0,0,128,0,128,1.0,0,0.0,1,0,127,127,0,128,0,128,0,false
bgl|category=ras|component=app|severity=fatal|message=ciod: error creating node map from file <path>:<num>:18tue19jul05/..<path>: bad file descriptor,ciod: Error creating node map from file <PATH>:<NUM>:18Tue19Jul05/..<PATH>: Bad file descriptor,RAS,APP,FATAL,128,128,0,0,0,128,0,128,1.0,0,0.0,1,0,127,127,0,128,0,128,0,false
bgl|category=ras|component=app|severity=fatal|message=ciod: error creating node map from file <path>:<num>:17tue19jul05/..<path>: bad file descriptor,ciod: Error creating node map from file <PATH>:<NUM>:17Tue19Jul05/..<PATH>: Bad file descriptor,RAS,APP,FATAL,128,128,0,0,0,128,0,128,1.0,0,0.0,1,0,127,127,0,128,0,128,0,false
"bgl|category=null|component=discovery|severity=severe|message=problem communicating with service card, ido chip: <num>:<num>:<num>:fff29f15:1f48000d:60eae0b7. java.io.ioexception: could not find ethernetswitch on port:address <num>:<num>","Problem communicating with service card, ido chip: <NUM>:<NUM>:<NUM>:FFF29F15:1F48000D:60EAE0B7. java.io.IOException: Could not find EthernetSwitch on port:address <NUM>:<NUM>",NULL,DISCOVERY,SEVERE,125,125,0,0,0,125,0,125,1.0,0,0.0,1,0,124,124,0,125,0,125,0,false
bgl|category=ras|component=kernel|severity=fatal|message=<num>:<num> <num>:1eeeeeee <num>:ffffffff <num>:ffffffff,<NUM>:<NUM> <NUM>:1eeeeeee <NUM>:ffffffff <NUM>:ffffffff,RAS,KERNEL,FATAL,123,123,0,0,0,123,0,123,1.0,0,0.0,1,0,122,122,0,123,0,123,0,false
bgl|category=null|component=monitor|severity=failure|message=monitor caught java.lang.illegalstateexception: while executing i2c operation caught java.net.socketexception: broken pipe and is stopping,monitor caught java.lang.IllegalStateException: while executing I2C Operation caught java.net.SocketException: Broken pipe and is stopping,NULL,MONITOR,FAILURE,117,117,0,0,0,117,0,117,1.0,0,0.0,1,0,116,116,0,117,0,117,0,false
bgl|category=null|component=discovery|severity=error|message=node card status: no alerts are active. clock mode is low. clock select is midplane. phy jtag reset is asserted. asic jtag reset is asserted. temperature mask is not active. no temperature error. temperature limit error latch is clear. pgood is not asserted. pgood error latch is active. mpgood is not ok. mpgood error latch is active. the <num> volt rail is not ok. the <num> volt rail is not ok.,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. THE <NUM> VOLT RAIL IS NOT OK. THE <NUM> VOLT RAIL IS NOT OK.,NULL,DISCOVERY,ERROR,116,116,0,0,0,116,0,116,1.0,0,0.0,1,0,115,115,0,116,0,116,0,false
bgl|category=null|component=hardware|severity=severe|message=nodecard power module u68 is not accessible,NodeCard power module U68 is not accessible,NULL,HARDWARE,SEVERE,106,106,0,0,0,106,0,106,1.0,0,0.0,1,0,105,105,0,106,0,106,0,false
bgl|category=ras|component=kernel|severity=fatal|message=imprecise machine check...........<non_zero>,imprecise machine check...........<NON_ZERO>,RAS,KERNEL,FATAL,104,104,0,0,0,104,0,104,1.0,0,0.0,1,0,103,103,0,104,0,104,0,false
bgl|category=ras|component=kernel|severity=fatal|message=rts: bad message header: expecting type <num> instead of type <num> (softheader=00131db8 81aa0003 <num> <num>) psr0=00000f00 psr1=<num> prxf=<num> pixf=<num>,rts: bad message header: expecting type <NUM> instead of type <NUM> (softheader=00131db8 81aa0003 <NUM> <NUM>) PSR0=00000f00 PSR1=<NUM> PRXF=<NUM> PIXF=<NUM>,RAS,KERNEL,FATAL,104,104,0,0,0,104,0,104,1.0,0,0.0,1,0,103,103,0,104,0,104,0,false
"bgl|category=ras|component=kernel|severity=fatal|message=<num>, max=<num>","<NUM>, max=<NUM>",RAS,KERNEL,FATAL,103,103,0,0,0,103,0,103,1.0,0,0.0,1,0,102,102,0,103,0,103,0,false
bgl|category=ras|component=kernel|severity=fatal|message=prefetch depth for core <num>................<num>,prefetch depth for core <NUM>................<NUM>,RAS,KERNEL,FATAL,96,96,0,0,0,96,0,96,1.0,0,0.0,1,0,95,95,0,96,0,96,0,false
"bgl|category=ras|component=app|severity=fatal|message=ciod: error loading .<path>: program image too big, <num> > <num>","ciod: Error loading .<PATH>: program image too big, <NUM> > <NUM>",RAS,APP,FATAL,96,96,0,0,0,96,0,96,1.0,0,0.0,1,0,95,95,0,96,0,96,0,false
bgl|category=ras|component=kernel|severity=fatal|message=uncorrectable error detected in directory <num>....<zero>,uncorrectable error detected in directory <NUM>....<ZERO>,RAS,KERNEL,FATAL,94,94,0,0,0,94,0,94,1.0,0,0.0,1,0,93,93,0,94,0,94,0,false
bgl|category=ras|component=kernel|severity=fatal|message=parity error in bank <num>.........................<num>,parity error in bank <NUM>.........................<NUM>,RAS,KERNEL,FATAL,94,94,0,0,0,94,0,94,1.0,0,0.0,1,0,93,93,0,94,0,94,0,false
bgl|category=ras|component=kernel|severity=fatal|message=parity error in read queue <num>...................<num>,parity error in read queue <NUM>...................<NUM>,RAS,KERNEL,FATAL,94,94,0,0,0,94,0,94,1.0,0,0.0,1,0,93,93,0,94,0,94,0,false
bgl|category=ras|component=kernel|severity=fatal|message=interrupt threshold...<num>,interrupt threshold...<NUM>,RAS,KERNEL,FATAL,94,94,0,0,0,94,0,94,1.0,0,0.0,1,0,93,93,0,94,0,94,0,false
bgl|category=ras|component=kernel|severity=fatal|message=uncorrectable error detected in edram bank <num>...<zero>,uncorrectable error detected in EDRAM bank <NUM>...<ZERO>,RAS,KERNEL,FATAL,91,91,0,0,0,91,0,91,1.0,0,0.0,1,0,90,90,0,91,0,91,0,false
bgl|category=ras|component=kernel|severity=fatal|message=lr:0000d9ac cr:<num> xer:<num> ctr:0000e248,lr:0000d9ac cr:<NUM> xer:<NUM> ctr:0000e248,RAS,KERNEL,FATAL,90,90,0,0,0,90,0,90,1.0,0,0.0,1,0,89,89,0,90,0,90,0,false
bgl|category=ras|component=kernel|severity=fatal|message=<num>:<num> <num>:00085fd0 <num>:1eeeeeee <num>:0000000b,<NUM>:<NUM> <NUM>:00085fd0 <NUM>:1eeeeeee <NUM>:0000000b,RAS,KERNEL,FATAL,90,90,0,0,0,90,0,90,1.0,0,0.0,1,0,89,89,0,90,0,90,0,false
bgl|category=ras|component=kernel|severity=fatal|message=<num>:<num> <num>:0000000e <num>:000865b0 <num>:00089ae0,<NUM>:<NUM> <NUM>:0000000e <NUM>:000865b0 <NUM>:00089ae0,RAS,KERNEL,FATAL,87,87,0,0,0,87,0,87,1.0,0,0.0,1,0,86,86,0,87,0,87,0,false
"bgl|category=null|component=discovery|severity=error|message=found invalid node ecid in processor card slot j18, ecid <num>","Found invalid node ecid in processor card slot J18, ecid <NUM>",NULL,DISCOVERY,ERROR,86,86,0,0,0,86,0,86,1.0,0,0.0,1,0,85,85,0,86,0,86,0,false
bgl|category=ras|component=mmcs|severity=error|message=idoproxydb hit assert condition: assert expression=ptargetmgr source file=idoclientmgr.cpp source line=<num> function=int idoclientmgr::targetclose(const char*),idoproxydb hit ASSERT condition: ASSERT expression=pTargetMgr Source file=idoclientmgr.cpp Source line=<NUM> Function=int IdoClientMgr::TargetClose(const char*),RAS,MMCS,ERROR,82,82,0,0,0,82,0,82,1.0,0,0.0,1,0,81,81,0,82,0,82,0,false
bgl|category=ras|component=kernel|severity=fatal|message=data read plb error...............<non_zero>,data read plb error...............<NON_ZERO>,RAS,KERNEL,FATAL,75,75,0,0,0,75,0,75,1.0,0,0.0,1,0,74,74,0,75,0,75,0,false
bgl|category=null|component=monitor|severity=failure|message=monitor caught java.lang.illegalstateexception: while executing control operation caught java.net.socketexception: broken pipe and is stopping,monitor caught java.lang.IllegalStateException: while executing CONTROL Operation caught java.net.SocketException: Broken pipe and is stopping,NULL,MONITOR,FAILURE,73,73,0,0,0,73,0,73,1.0,0,0.0,1,0,72,72,0,73,0,73,0,false
bgl|category=ras|component=kernel|severity=fatal|message=rts: bad message header: cpu <num> invalid (softheader=7ffffc30 <num> <num> a2f8074f) psr0=<num> psr1=<num> prxf=0000002a pixf=<num>,rts: bad message header: cpu <NUM> invalid (softheader=7ffffc30 <NUM> <NUM> a2f8074f) PSR0=<NUM> PSR1=<NUM> PRXF=0000002a PIXF=<NUM>,RAS,KERNEL,FATAL,71,71,0,0,0,71,0,71,1.0,0,0.0,1,0,70,70,0,71,0,71,0,false
bgl|category=ras|component=kernel|severity=fatal|message=r00=<hex> r01=<hex> r02=<hex> r03=<hex>,r00=<HEX> r01=<HEX> r02=<HEX> r03=<HEX>,RAS,KERNEL,FATAL,69,69,0,0,0,69,0,69,1.0,0,0.0,1,0,68,68,0,69,0,69,0,false
bgl|category=ras|component=kernel|severity=fatal|message=r04=<hex> r05=<hex> r06=<hex> r07=<hex>,r04=<HEX> r05=<HEX> r06=<HEX> r07=<HEX>,RAS,KERNEL,FATAL,69,69,0,0,0,69,0,69,1.0,0,0.0,1,0,68,68,0,69,0,69,0,false
bgl|category=ras|component=kernel|severity=fatal|message=r08=<hex> r09=<hex> r10=<hex> r11=<hex>,r08=<HEX> r09=<HEX> r10=<HEX> r11=<HEX>,RAS,KERNEL,FATAL,69,69,0,0,0,69,0,69,1.0,0,0.0,1,0,68,68,0,69,0,69,0,false
bgl|category=ras|component=kernel|severity=fatal|message=core configuration register <num>: <hex>,Core Configuration Register <NUM>: <HEX>,RAS,KERNEL,FATAL,69,69,0,0,0,69,0,69,1.0,0,0.0,1,0,68,68,0,69,0,69,0,false
bgl|category=ras|component=kernel|severity=fatal|message=fraction rounded.........................<num>,fraction rounded.........................<NUM>,RAS,KERNEL,FATAL,68,68,0,0,0,68,0,68,1.0,0,0.0,1,0,67,67,0,68,0,68,0,false
bgl|category=ras|component=kernel|severity=fatal|message=exception summary........................<num>,exception summary........................<NUM>,RAS,KERNEL,FATAL,68,68,0,0,0,68,0,68,1.0,0,0.0,1,0,67,67,0,68,0,68,0,false
bgl|category=ras|component=kernel|severity=fatal|message=inexact exception........................<num>,inexact exception........................<NUM>,RAS,KERNEL,FATAL,68,68,0,0,0,68,0,68,1.0,0,0.0,1,0,67,67,0,68,0,68,0,false
bgl|category=ras|component=kernel|severity=fatal|message=reserved.................................<num>,reserved.................................<NUM>,RAS,KERNEL,FATAL,68,68,0,0,0,68,0,68,1.0,0,0.0,1,0,67,67,0,68,0,68,0,false
